Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
LGBMClassifier,0.9656607700312175,0.9687751946807804,0.9687751946807804,0.9658625040838903,1.463517665863037
XGBClassifier,0.9562955254942768,0.9555008583975946,0.9555008583975946,0.9564360606411341,2.7990989685058594
SVC,0.9032258064516129,0.9192015479611871,0.9192015479611871,0.9049408481034883,4.494239568710327
ExtraTreesClassifier,0.8969823100936525,0.8982727712488974,0.8982727712488973,0.8979693893190458,1.6702065467834473
NearestCentroid,0.8449531737773153,0.8788829449202782,0.8788829449202782,0.8483833184827262,0.22257494926452637
BaggingClassifier,0.8834547346514048,0.8770855267526012,0.8770855267526012,0.8839703950082153,35.00094223022461
NuSVC,0.8459937565036421,0.8749893293116695,0.8749893293116694,0.8493968709862204,6.6719651222229
GaussianNB,0.8428720083246618,0.8745909569473295,0.8745909569473295,0.8463557546002132,0.1278972625732422
RandomForestClassifier,0.8855359001040582,0.8713114987337449,0.8713114987337449,0.8851355288218676,10.263353109359741
RidgeClassifier,0.858480749219563,0.8624903963805025,0.8624903963805025,0.8604343315956485,0.2556931972503662
LinearDiscriminantAnalysis,0.858480749219563,0.8624903963805025,0.8624903963805025,0.8604343315956485,4.940462589263916
RidgeClassifierCV,0.858480749219563,0.8624903963805025,0.8624903963805025,0.8604343315956485,5.304216623306274
BernoulliNB,0.8303850156087409,0.8515233000407858,0.8515233000407858,0.8340075184047969,0.16392159461975098
AdaBoostClassifier,0.854318418314256,0.8404850657788654,0.8404850657788654,0.854318418314256,15.899694442749023
LogisticRegression,0.8563995837669095,0.838066376423944,0.838066376423944,0.855684772378234,1.073148250579834
PassiveAggressiveClassifier,0.841831425598335,0.8288255603297006,0.8288255603297005,0.8421418633099049,0.7705776691436768
CalibratedClassifierCV,0.8470343392299687,0.8214367014768233,0.8214367014768233,0.8450977194749594,8.360996961593628
LinearSVC,0.8335067637877211,0.818368285765776,0.818368285765776,0.8336175542570202,4.324968338012695
SGDClassifier,0.8439125910509886,0.8123144485862523,0.8123144485862525,0.8407145194035505,0.7840209007263184
DecisionTreeClassifier,0.8335067637877211,0.8103154729723321,0.8103154729723321,0.8321615801685533,4.457108020782471
Perceptron,0.8220603537981269,0.7893938100522626,0.7893938100522626,0.818672466777548,0.4745495319366455
ExtraTreeClassifier,0.7741935483870968,0.738323895702321,0.7383238957023209,0.7703203465458989,0.11542606353759766
KNeighborsClassifier,0.7523413111342352,0.6838630737273426,0.6838630737273426,0.733880690167626,0.15575194358825684
LabelPropagation,0.35275754422476585,0.5,0.5,0.1839766269110702,1.0521061420440674
DummyClassifier,0.6472424557752341,0.5,0.5,0.5086352589920349,0.09644317626953125
LabelSpreading,0.35275754422476585,0.5,0.5,0.1839766269110702,1.3025660514831543
QuadraticDiscriminantAnalysis,0.6472424557752341,0.5,0.5,0.5086352589920349,6.357881307601929
