Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
NuSVC,0.7683823529411765,0.7683823529411765,0.7683823529411765,0.756946512914344,0.3865315914154053
KNeighborsClassifier,0.7683823529411765,0.7683823529411764,0.7683823529411764,0.7635206933193492,0.05732607841491699
SVC,0.7647058823529411,0.7647058823529411,0.7647058823529412,0.7534975927499292,0.3306269645690918
ExtraTreesClassifier,0.7573529411764706,0.7573529411764706,0.7573529411764706,0.7481481481481481,0.4900386333465576
RandomForestClassifier,0.7536764705882353,0.7536764705882353,0.7536764705882353,0.7406316268875511,2.0232584476470947
LGBMClassifier,0.7536764705882353,0.7536764705882353,0.7536764705882353,0.7490325690284376,0.6468923091888428
XGBClassifier,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7300248138957817,3.650371551513672
CalibratedClassifierCV,0.7316176470588235,0.7316176470588236,0.7316176470588236,0.7280856716377031,3.8379218578338623
PassiveAggressiveClassifier,0.7242647058823529,0.7242647058823529,0.7242647058823529,0.7240819638871983,0.21715950965881348
BaggingClassifier,0.7205882352941176,0.7205882352941176,0.7205882352941175,0.7190693629049792,5.675856351852417
GaussianNB,0.7169117647058824,0.7169117647058824,0.7169117647058824,0.711574743510294,0.047533273696899414
LogisticRegression,0.7169117647058824,0.7169117647058824,0.7169117647058824,0.7164480186290836,0.4438960552215576
LinearSVC,0.7169117647058824,0.7169117647058824,0.7169117647058824,0.7167241495908568,9.376084804534912
SGDClassifier,0.7132352941176471,0.7132352941176471,0.713235294117647,0.7119739342926961,0.15815234184265137
Perceptron,0.7132352941176471,0.7132352941176471,0.7132352941176472,0.7132197891321979,0.0917363166809082
AdaBoostClassifier,0.7095588235294118,0.7095588235294117,0.7095588235294117,0.7078171953822933,3.622202157974243
BernoulliNB,0.6948529411764706,0.6948529411764706,0.6948529411764706,0.6908371335058817,0.051163434982299805
NearestCentroid,0.6764705882352942,0.6764705882352942,0.676470588235294,0.6739319965126417,0.21812939643859863
DecisionTreeClassifier,0.6727941176470589,0.6727941176470589,0.6727941176470589,0.671510957324106,0.9070339202880859
RidgeClassifierCV,0.6654411764705882,0.6654411764705882,0.6654411764705883,0.6650744895335778,1.6097397804260254
ExtraTreeClassifier,0.6617647058823529,0.6617647058823529,0.661764705882353,0.6602769481401033,0.11097955703735352
RidgeClassifier,0.6066176470588235,0.6066176470588236,0.6066176470588236,0.605417643948535,0.1537339687347412
QuadraticDiscriminantAnalysis,0.5551470588235294,0.5551470588235294,0.5551470588235294,0.553790045960493,1.2936501502990723
LinearDiscriminantAnalysis,0.5441176470588235,0.5441176470588236,0.5441176470588235,0.5438957104992698,4.381609916687012
DummyClassifier,0.5,0.5,0.5,0.3333333333333333,0.16821861267089844
LabelPropagation,0.5,0.5,0.5,0.3333333333333333,0.4043295383453369
LabelSpreading,0.5,0.5,0.5,0.3333333333333333,0.5064632892608643
