Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
BaggingClassifier,0.7923728813559322,0.7915094339622641,0.7915094339622641,0.7926096112170231,4.756708383560181
SVC,0.7754237288135594,0.7630624092888243,0.7630624092888244,0.7708849259427207,0.18616294860839844
NearestCentroid,0.7754237288135594,0.7630624092888243,0.7630624092888244,0.7708849259427207,0.11279082298278809
LGBMClassifier,0.7669491525423728,0.7579825834542815,0.7579825834542815,0.7644325905532136,0.7437591552734375
GaussianNB,0.7669491525423728,0.7536284470246735,0.7536284470246735,0.7615924157352505,0.034110307693481445
AdaBoostClassifier,0.7584745762711864,0.7511611030478955,0.7511611030478955,0.7567674791344421,4.934321880340576
NuSVC,0.7627118644067796,0.7497822931785196,0.7497822931785196,0.7575920724491196,0.26836061477661133
SGDClassifier,0.7457627118644068,0.746589259796807,0.746589259796807,0.7463496955022378,0.1814289093017578
XGBClassifier,0.7542372881355932,0.74644412191582,0.74644412191582,0.7522856430707876,4.2152533531188965
LogisticRegression,0.75,0.7417271407837445,0.7417271407837447,0.7477865518066523,0.08410024642944336
ExtraTreesClassifier,0.7457627118644068,0.739622641509434,0.739622641509434,0.7445722533890864,0.29146718978881836
PassiveAggressiveClassifier,0.7457627118644068,0.739622641509434,0.739622641509434,0.7445722533890864,0.08695864677429199
RandomForestClassifier,0.7415254237288136,0.7375181422351234,0.7375181422351235,0.741144532636377,1.837106466293335
BernoulliNB,0.7330508474576272,0.7306966618287373,0.7306966618287372,0.7331621428064493,0.04294610023498535
DecisionTreeClassifier,0.7245762711864406,0.7177793904208998,0.7177793904208998,0.7230782792173227,0.6381003856658936
LabelPropagation,0.690677966101695,0.710522496371553,0.710522496371553,0.6820109719151722,0.0755150318145752
LabelSpreading,0.690677966101695,0.710522496371553,0.710522496371553,0.6820109719151722,0.19910216331481934
KNeighborsClassifier,0.7161016949152542,0.7039912917271407,0.7039912917271408,0.7111030196845882,0.0399930477142334
RidgeClassifierCV,0.7076271186440678,0.6936865021770682,0.6936865021770682,0.700906848831496,1.0811328887939453
ExtraTreeClassifier,0.6822033898305084,0.6801886792452829,0.680188679245283,0.6825657314546272,0.033896684646606445
LinearSVC,0.673728813559322,0.6629172714078375,0.6629172714078374,0.6695186679155352,1.3133676052093506
RidgeClassifier,0.6483050847457628,0.6320029027576197,0.6320029027576197,0.6380841403786071,0.06565546989440918
Perceptron,0.6101694915254238,0.6235123367198839,0.6235123367198839,0.6056692836353852,0.06154513359069824
CalibratedClassifierCV,0.614406779661017,0.5716255442670537,0.5716255442670537,0.5240694391306012,4.14504337310791
LinearDiscriminantAnalysis,0.559322033898305,0.5521044992743106,0.5521044992743106,0.5578744458645378,1.3014051914215088
QuadraticDiscriminantAnalysis,0.4915254237288136,0.511465892597968,0.511465892597968,0.4731405343924223,0.9748966693878174
DummyClassifier,0.5508474576271186,0.5,0.5,0.3913124015930351,0.03944873809814453
