Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
LGBMClassifier,0.9448529411764706,0.9448529411764706,0.9448529411764707,0.9447626010316396,0.7262146472930908
XGBClassifier,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9410968545287207,3.1193902492523193
RandomForestClassifier,0.9264705882352942,0.9264705882352942,0.926470588235294,0.9264546831062082,1.9903254508972168
SVC,0.9227941176470589,0.9227941176470589,0.9227941176470589,0.9227680201192553,0.2494945526123047
ExtraTreesClassifier,0.9154411764705882,0.9154411764705882,0.9154411764705882,0.9153851355920741,0.326038122177124
NuSVC,0.9080882352941176,0.9080882352941176,0.9080882352941176,0.9078078607356391,0.24466538429260254
LogisticRegression,0.9080882352941176,0.9080882352941176,0.9080882352941176,0.9080273212957328,0.12075448036193848
AdaBoostClassifier,0.9080882352941176,0.9080882352941176,0.9080882352941176,0.9079874971246094,6.033895969390869
PassiveAggressiveClassifier,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9043652296208146,0.12437677383422852
LinearSVC,0.9007352941176471,0.9007352941176471,0.9007352941176471,0.9006695069993914,0.38214659690856934
CalibratedClassifierCV,0.8970588235294118,0.8970588235294118,0.8970588235294118,0.896606027694814,0.8463037014007568
BaggingClassifier,0.8970588235294118,0.8970588235294117,0.8970588235294117,0.8970532576371992,6.006788015365601
SGDClassifier,0.8933823529411765,0.8933823529411765,0.8933823529411764,0.8929642445213379,0.13901042938232422
Perceptron,0.8897058823529411,0.8897058823529411,0.8897058823529411,0.8896521880240168,0.06262564659118652
KNeighborsClassifier,0.8786764705882353,0.8786764705882353,0.8786764705882354,0.8778027363692056,0.04298853874206543
BernoulliNB,0.8676470588235294,0.8676470588235294,0.8676470588235293,0.8669275929549902,0.04899096488952637
DecisionTreeClassifier,0.8529411764705882,0.8529411764705883,0.8529411764705882,0.8526543878656554,0.8630762100219727
NearestCentroid,0.8345588235294118,0.8345588235294117,0.8345588235294117,0.8341800447063604,0.19271516799926758
GaussianNB,0.8125,0.8125,0.8125,0.8119280359007037,0.036667823791503906
RidgeClassifierCV,0.8088235294117647,0.8088235294117647,0.8088235294117647,0.8075646258503402,1.60054349899292
RidgeClassifier,0.7757352941176471,0.7757352941176471,0.7757352941176472,0.7738246159298792,0.08732795715332031
ExtraTreeClassifier,0.7389705882352942,0.7389705882352942,0.738970588235294,0.7383729594255909,0.0391993522644043
LinearDiscriminantAnalysis,0.6875,0.6875,0.6875,0.6848375795744216,1.600071668624878
QuadraticDiscriminantAnalysis,0.5808823529411765,0.5808823529411765,0.5808823529411764,0.5742296918767508,1.1913604736328125
LabelPropagation,0.5073529411764706,0.5073529411764706,0.5073529411764706,0.3494681230813165,0.10640192031860352
LabelSpreading,0.5073529411764706,0.5073529411764706,0.5073529411764706,0.3494681230813165,0.2071380615234375
DummyClassifier,0.5,0.5,0.5,0.3333333333333333,0.03465914726257324
