Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
SVC,0.6894308943089431,0.6786511360979446,0.6786511360979446,0.6808340507250805,2.7409961223602295
LGBMClassifier,0.6796747967479675,0.6720460390673156,0.6720460390673156,0.6752580626462347,1.3216779232025146
RandomForestClassifier,0.6764227642276422,0.6664930813866984,0.6664930813866984,0.6689110183486879,2.740269899368286
XGBClassifier,0.6731707317073171,0.6664240015303845,0.6664240015303846,0.6696773166538083,1.47403883934021
ExtraTreesClassifier,0.6699186991869919,0.6606425489404213,0.6606425489404213,0.6632742493761572,0.5916879177093506
NuSVC,0.6617886178861788,0.6560141985673901,0.65601419856739,0.6592028261028449,3.0866639614105225
GaussianNB,0.6504065040650406,0.6458328905137416,0.6458328905137416,0.6488157456273238,0.04626798629760742
NearestCentroid,0.6422764227642277,0.6398335706846345,0.6398335706846344,0.6419965823822741,0.044088125228881836
BernoulliNB,0.6373983739837399,0.6329893510744574,0.6329893510744575,0.6359261222905193,0.05765032768249512
AdaBoostClassifier,0.6373983739837399,0.6300189172529598,0.6300189172529598,0.632977658629548,5.030133008956909
KNeighborsClassifier,0.6260162601626016,0.6278349310264204,0.6278349310264204,0.6263644243619297,0.05037808418273926
BaggingClassifier,0.6276422764227643,0.6268412438625205,0.6268412438625206,0.6279444531156629,9.616883039474487
DecisionTreeClassifier,0.616260162601626,0.616659935808872,0.616659935808872,0.6167275234558667,1.3823869228363037
RidgeClassifierCV,0.5983739837398374,0.5944587327566051,0.5944587327566051,0.5972804674593293,0.2844510078430176
RidgeClassifier,0.5967479674796748,0.5922534911896614,0.5922534911896613,0.5952061214729794,0.058470964431762695
LinearDiscriminantAnalysis,0.5951219512195122,0.5905052394414096,0.5905052394414096,0.593478046862508,0.2683279514312744
SGDClassifier,0.5934959349593496,0.5901279571492337,0.5901279571492337,0.5927808691732973,0.2685089111328125
LinearSVC,0.5902439024390244,0.58891640274619,0.58891640274619,0.5904852833740726,7.696333885192871
Perceptron,0.5869918699186992,0.5845059196123026,0.5845059196123026,0.5867853746406917,0.09605193138122559
LogisticRegression,0.5869918699186992,0.5840489297936107,0.5840489297936107,0.5865432635541613,0.11687302589416504
PassiveAggressiveClassifier,0.5804878048780487,0.5768274278912577,0.5768274278912577,0.5795950257889676,0.1570291519165039
CalibratedClassifierCV,0.5788617886178862,0.5606839968542096,0.5606839968542097,0.547134165759564,42.232861280441284
ExtraTreeClassifier,0.5528455284552846,0.5464216634429401,0.5464216634429401,0.5492858505536579,0.0414578914642334
QuadraticDiscriminantAnalysis,0.5577235772357724,0.5244755244755245,0.5244755244755245,0.42190191450301606,0.3188798427581787
DummyClassifier,0.5349593495934959,0.5,0.5,0.3728848008819072,0.035546064376831055
LabelSpreading,0.46504065040650405,0.5,0.5,0.29523113433132114,0.1167140007019043
LabelPropagation,0.46504065040650405,0.5,0.5,0.29523113433132114,0.10050415992736816
