Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
ExtraTreesClassifier,0.6699186991869919,0.6592715794843454,0.6592715794843456,0.6611629474902778,0.5745987892150879
RandomForestClassifier,0.6682926829268293,0.6577518226454396,0.6577518226454396,0.6596821454484568,3.0053508281707764
SVC,0.6650406504065041,0.6535698344208982,0.6535698344208982,0.654763539073065,2.7342519760131836
NuSVC,0.6585365853658537,0.6502327459774269,0.6502327459774268,0.6531013618942136,2.838906764984131
LGBMClassifier,0.6536585365853659,0.6454449805513636,0.6454449805513636,0.6482972864218425,1.3217520713806152
XGBClassifier,0.6536585365853659,0.6443025060046337,0.6443025060046337,0.6466867739759677,1.8649280071258545
KNeighborsClassifier,0.6227642276422765,0.6195400344336515,0.6195400344336515,0.6221006465928199,0.05125308036804199
BaggingClassifier,0.616260162601626,0.6155174612621421,0.6155174612621421,0.6165959410644126,10.766280174255371
AdaBoostClassifier,0.624390243902439,0.615118923629562,0.615118923629562,0.617196951414136,8.3675057888031
RidgeClassifierCV,0.616260162601626,0.6118615427126066,0.6118615427126065,0.6147929220468675,0.2834489345550537
RidgeClassifier,0.6130081300813008,0.6085935341254489,0.6085935341254489,0.6115284552845529,0.060508012771606445
LinearDiscriminantAnalysis,0.6113821138211382,0.6068452823771973,0.6068452823771973,0.6098042297194355,0.26629209518432617
LinearSVC,0.6,0.5987204285076626,0.5987204285076626,0.600235633769928,15.693351030349731
Perceptron,0.5869918699186992,0.5922747465300657,0.5922747465300656,0.5855225569598939,0.11426997184753418
ExtraTreeClassifier,0.5934959349593496,0.5917274215146555,0.5917274215146556,0.5935844593637575,0.04319620132446289
LogisticRegression,0.5934959349593496,0.5912704316959636,0.5912704316959635,0.5933986851830241,0.12094497680664062
SGDClassifier,0.5934959349593496,0.5905849469679256,0.5905849469679257,0.5930543932619697,0.3147261142730713
PassiveAggressiveClassifier,0.5853658536585366,0.5889270304163922,0.5889270304163922,0.5850435215996337,0.22992420196533203
GaussianNB,0.5560975609756098,0.5608859225880503,0.5608859225880503,0.554807792284739,0.047250986099243164
NearestCentroid,0.5544715447154471,0.5579951962930687,0.5579951962930686,0.5540592103543306,0.04822206497192383
BernoulliNB,0.5544715447154471,0.5541107828341871,0.554110782834187,0.5549813998998278,0.056611061096191406
DecisionTreeClassifier,0.5544715447154471,0.5525113184687653,0.5525113184687652,0.5545685674626781,1.5800819396972656
CalibratedClassifierCV,0.5723577235772358,0.550492061130359,0.550492061130359,0.5241622149942082,46.992496967315674
QuadraticDiscriminantAnalysis,0.5430894308943089,0.5094267434692966,0.5094267434692967,0.39889352662729916,0.32257604598999023
LabelPropagation,0.4715447154471545,0.5044795629902012,0.5044795629902014,0.32779292920327613,0.10253787040710449
LabelSpreading,0.4715447154471545,0.5044795629902012,0.5044795629902014,0.32779292920327613,0.12135601043701172
DummyClassifier,0.5349593495934959,0.5,0.5,0.3728848008819072,0.036829233169555664
