Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
ExtraTreesClassifier,0.5947521865889213,0.5994826764685862,0.5994826764685862,0.5862769097535198,0.36240482330322266
LGBMClassifier,0.5947521865889213,0.5991082975971683,0.5991082975971683,0.5876284238735286,1.1528880596160889
RandomForestClassifier,0.5918367346938775,0.5970321965829419,0.5970321965829419,0.5814244064972929,1.5182929039001465
XGBClassifier,0.5830903790087464,0.5863113470832483,0.5863113470832483,0.5791947275637248,1.360626220703125
SVC,0.5801749271137027,0.5855455721189844,0.5855455721189844,0.5686363790253702,0.6917686462402344
NuSVC,0.5685131195335277,0.5716254849908107,0.5716254849908107,0.5647267225154076,0.7020032405853271
KNeighborsClassifier,0.5626822157434402,0.5648526308624328,0.5648526308624328,0.5609085001222225,0.030811786651611328
Perceptron,0.5451895043731778,0.550524130419985,0.550524130419985,0.5326894106108176,0.08180809020996094
AdaBoostClassifier,0.5451895043731778,0.5465931522700973,0.5465931522700973,0.544493176382459,4.642176866531372
NearestCentroid,0.5451895043731778,0.5421006058130828,0.5421006058130828,0.5409127316635429,0.032508134841918945
ExtraTreeClassifier,0.5393586005830904,0.5400074875774283,0.5400074875774283,0.5393116155362302,0.029608964920043945
GaussianNB,0.5306122448979592,0.5397692464774352,0.5397692464774352,0.4898747959136945,0.030503034591674805
LogisticRegression,0.5335276967930029,0.5336090123204683,0.5336090123204683,0.5336466705491769,0.0437772274017334
PassiveAggressiveClassifier,0.5335276967930029,0.5330474440133415,0.5330474440133415,0.5335276967930029,0.17206788063049316
BaggingClassifier,0.5306122448979592,0.5298482063848615,0.5298482063848615,0.5304443966036263,4.912527799606323
BernoulliNB,0.5276967930029155,0.5273977264992172,0.5273977264992172,0.5277691039865671,0.03623199462890625
CalibratedClassifierCV,0.5014577259475219,0.516574773670955,0.516574773670955,0.3622700101564192,25.974025011062622
SGDClassifier,0.5160349854227405,0.5155367231638418,0.5155367231638418,0.5160349854227405,0.08411693572998047
RidgeClassifierCV,0.5160349854227405,0.5151623442924239,0.5151623442924239,0.5157876944015299,0.18267083168029785
LinearSVC,0.5131195335276968,0.5123374855353618,0.5123374855353618,0.512945430017426,7.862501859664917
LinearDiscriminantAnalysis,0.5131195335276968,0.5119631066639438,0.5119631066639438,0.512596653163107,0.1999378204345703
RidgeClassifier,0.5102040816326531,0.5091382479068818,0.5091382479068818,0.5097783898835608,0.042156219482421875
DecisionTreeClassifier,0.5014577259475219,0.5032843237356204,0.5032843237356204,0.499972112162277,0.816338062286377
DummyClassifier,0.4839650145772595,0.5,0.5,0.3156706971309433,0.02480316162109375
LabelPropagation,0.5102040816326531,0.4958477979715472,0.49584779797154716,0.38542193250069817,0.04686999320983887
LabelSpreading,0.5102040816326531,0.4958477979715472,0.49584779797154716,0.38542193250069817,0.05557513236999512
QuadraticDiscriminantAnalysis,0.41690962099125367,0.4164964944523858,0.4164964944523859,0.4169988938105766,0.14992403984069824
