Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
NuSVC,0.6326530612244898,0.6352698931318495,0.6352698931318495,0.6305469153738896,0.6788218021392822
GaussianNB,0.6239067055393586,0.6232387175821932,0.6232387175821932,0.6237722183966943,0.03274273872375488
LGBMClassifier,0.6151603498542274,0.6173847934109318,0.6173847934109319,0.6135994801075557,1.5057992935180664
ExtraTreesClassifier,0.6064139941690962,0.6081614593969097,0.6081614593969097,0.6054895251030196,0.3863060474395752
KNeighborsClassifier,0.6064139941690962,0.607225512218365,0.607225512218365,0.6063270101395871,0.030775070190429688
BernoulliNB,0.6034985422740525,0.6036518957184671,0.6036518957184671,0.6035996699668004,0.03550577163696289
RandomForestClassifier,0.597667638483965,0.6006228303042679,0.6006228303042679,0.5945734088783762,1.66048002243042
SVC,0.577259475218659,0.5825335239262133,0.5825335239262134,0.5660621691145408,0.6458709239959717
XGBClassifier,0.577259475218659,0.5806616295691239,0.5806616295691239,0.5728057253323126,1.7935166358947754
NearestCentroid,0.577259475218659,0.5771050302906542,0.5771050302906542,0.5773457598008314,0.02997899055480957
LinearDiscriminantAnalysis,0.5743440233236151,0.5748417398407188,0.5748417398407188,0.5743802037921889,0.24051570892333984
RidgeClassifier,0.5714285714285714,0.5718296916479477,0.5718296916479478,0.571494144004663,0.04310202598571777
Perceptron,0.5714285714285714,0.5710809339051119,0.5710809339051119,0.5714650303885431,0.06633687019348145
RidgeClassifierCV,0.5685131195335277,0.5690048328908857,0.5690048328908857,0.5685497956249587,0.19519281387329102
SGDClassifier,0.565597667638484,0.5663671635695324,0.5663671635695324,0.5655016630429517,0.15475916862487793
AdaBoostClassifier,0.5597667638483965,0.5627765298482064,0.5627765298482064,0.5561462328439951,5.007232904434204
BaggingClassifier,0.5626822157434402,0.5609216527125451,0.5609216527125451,0.5613742684463917,5.78896689414978
LogisticRegression,0.5597667638483965,0.5603430671839902,0.5603430671839902,0.5597667638483965,0.05411410331726074
DecisionTreeClassifier,0.5597667638483965,0.5599686883125723,0.5599686883125723,0.5598715518807705,0.9834988117218018
LinearSVC,0.5539358600583091,0.5546933496698658,0.5546933496698659,0.5538372781581987,0.7329530715942383
PassiveAggressiveClassifier,0.5276967930029155,0.5279592948063441,0.5279592948063441,0.527793148638481,0.0976707935333252
CalibratedClassifierCV,0.49271137026239065,0.506977060785515,0.506977060785515,0.37003034449931577,9.817620992660522
QuadraticDiscriminantAnalysis,0.4868804664723032,0.5028248587570622,0.5028248587570621,0.32209024204466985,0.14952492713928223
LabelSpreading,0.5160349854227405,0.5,0.5,0.3513007400762503,0.05440187454223633
LabelPropagation,0.5160349854227405,0.5,0.5,0.3513007400762503,0.05113697052001953
DummyClassifier,0.4839650145772595,0.5,0.5,0.3156706971309433,0.02596306800842285
ExtraTreeClassifier,0.48104956268221577,0.481638418079096,0.481638418079096,0.4809966301610695,0.030179977416992188
