Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
LabelSpreading,0.6542056074766355,0.6281716417910448,0.6281716417910447,0.653297755344366,0.029729843139648438
LabelPropagation,0.6542056074766355,0.6281716417910448,0.6281716417910447,0.653297755344366,0.029742956161499023
ExtraTreesClassifier,0.6261682242990654,0.6057835820895523,0.6057835820895522,0.627895089486154,0.12777090072631836
NearestCentroid,0.5327102803738317,0.601679104477612,0.601679104477612,0.5111685557102141,0.015664100646972656
SVC,0.5327102803738317,0.5966417910447761,0.5966417910447761,0.5154674217223719,0.07973408699035645
PassiveAggressiveClassifier,0.5514018691588785,0.596455223880597,0.596455223880597,0.5478726880596039,0.041944265365600586
GaussianNB,0.5233644859813084,0.5942164179104478,0.5942164179104478,0.4990519662046507,0.02224588394165039
RandomForestClassifier,0.5981308411214953,0.5884328358208956,0.5884328358208956,0.6032228568915189,0.3200199604034424
BernoulliNB,0.5887850467289719,0.5860074626865671,0.5860074626865671,0.5950490737949284,0.015012741088867188
Perceptron,0.5700934579439252,0.5811567164179104,0.5811567164179104,0.576772796874175,0.026755094528198242
LGBMClassifier,0.5794392523364486,0.5735074626865672,0.5735074626865672,0.5855633728866954,0.3348250389099121
AdaBoostClassifier,0.5607476635514018,0.5636194029850746,0.5636194029850746,0.5678518957769101,1.2794990539550781
BaggingClassifier,0.5794392523364486,0.5634328358208955,0.5634328358208955,0.5836582840047561,0.8069171905517578
NuSVC,0.5327102803738317,0.5613805970149254,0.5613805970149254,0.5356512646232272,0.05975008010864258
QuadraticDiscriminantAnalysis,0.5981308411214953,0.5531716417910448,0.5531716417910448,0.5888386172982092,0.03611397743225098
LinearDiscriminantAnalysis,0.5233644859813084,0.5438432835820896,0.5438432835820896,0.5286265621020789,0.06215333938598633
LogisticRegression,0.4953271028037383,0.5416044776119403,0.5416044776119403,0.48825885494384663,0.026585102081298828
XGBClassifier,0.5514018691588785,0.541044776119403,0.5410447761194029,0.5575514827851276,0.5773210525512695
SGDClassifier,0.5700934579439252,0.5408582089552239,0.5408582089552239,0.5700934579439252,0.03728508949279785
DecisionTreeClassifier,0.5233644859813084,0.5388059701492537,0.5388059701492538,0.5297279992119488,0.13580536842346191
RidgeClassifierCV,0.48598130841121495,0.5341417910447761,0.5341417910447761,0.47706378445304626,0.030562877655029297
KNeighborsClassifier,0.4766355140186916,0.5014925373134328,0.5014925373134329,0.47992941637801456,0.016254901885986328
DummyClassifier,0.6261682242990654,0.5,0.5,0.4822215060693952,0.011979103088378906
LinearSVC,0.45794392523364486,0.49160447761194026,0.49160447761194026,0.45661814168250425,0.4956841468811035
RidgeClassifier,0.42990654205607476,0.4843283582089552,0.48432835820895526,0.4113203600630135,0.015634775161743164
CalibratedClassifierCV,0.5981308411214953,0.47761194029850745,0.47761194029850745,0.46871071760397875,1.6990432739257812
ExtraTreeClassifier,0.4766355140186916,0.4763059701492537,0.47630597014925374,0.48507987008682973,0.013695955276489258
