Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
LGBMClassifier,0.8227642276422764,0.8194943354517823,0.8194943354517822,0.8221275358112535,1.3079581260681152
BaggingClassifier,0.816260162601626,0.8166142368270028,0.8166142368270028,0.8164316266824854,8.700491905212402
XGBClassifier,0.8146341463414634,0.8112100665292155,0.8112100665292156,0.8139253945480632,1.6072700023651123
RandomForestClassifier,0.8048780487804879,0.8043764745892406,0.8043764745892407,0.8049588523408169,2.849184036254883
ExtraTreesClassifier,0.8032520325203252,0.8026282228409889,0.8026282228409889,0.8033147202232062,0.49759483337402344
DecisionTreeClassifier,0.7869918699186992,0.7853742002678172,0.7853742002678173,0.7868558787098561,1.8629577159881592
AdaBoostClassifier,0.7886178861788617,0.7836950283758795,0.7836950283758795,0.787131438905768,20.214330196380615
LabelSpreading,0.7804878048780488,0.7827225965523839,0.7827225965523839,0.7807235591488044,0.12624406814575195
LabelPropagation,0.7788617886178861,0.781202839713478,0.781202839713478,0.7790899132936988,0.10599493980407715
ExtraTreeClassifier,0.7463414634146341,0.7421248963802155,0.7421248963802155,0.7451229700266927,0.0409698486328125
KNeighborsClassifier,0.7430894308943089,0.7331445150594087,0.7331445150594087,0.7367073135001369,0.049536943435668945
NuSVC,0.7154471544715447,0.7089081131634323,0.7089081131634324,0.7124056239523205,2.395427942276001
SVC,0.7121951219512195,0.7067825791230047,0.7067825791230047,0.7100838057644162,2.058819055557251
QuadraticDiscriminantAnalysis,0.6894308943089431,0.6992156779390821,0.6992156779390821,0.6848405300968462,0.32022619247436523
PassiveAggressiveClassifier,0.6991869918699187,0.6937105447743745,0.6937105447743745,0.696980248962808,0.10727882385253906
Perceptron,0.6894308943089431,0.6891619019278594,0.6891619019278594,0.6897207141270328,0.06622505187988281
LogisticRegression,0.6943089430894309,0.6880087997109274,0.6880087997109274,0.6913673876361406,0.11798286437988281
LinearSVC,0.6943089430894309,0.6875518098922355,0.6875518098922353,0.6909292896506566,15.856273889541626
BernoulliNB,0.6845528455284553,0.6862020957765639,0.6862020957765639,0.684903342366757,0.05184221267700195
NearestCentroid,0.6943089430894309,0.6790974982464344,0.6790974982464345,0.6773056299846617,0.04868793487548828
CalibratedClassifierCV,0.6747967479674797,0.6608604161795651,0.6608604161795651,0.6598753734003533,58.27610206604004
SGDClassifier,0.6585365853658537,0.6568590983484601,0.6568590983484601,0.6585365853658537,0.13915491104125977
RidgeClassifierCV,0.6699186991869919,0.6560726507535017,0.6560726507535017,0.6550257204026817,0.2675650119781494
LinearDiscriminantAnalysis,0.6585365853658537,0.6456628477905073,0.6456628477905073,0.6453695127668576,0.24811697006225586
RidgeClassifier,0.6585365853658537,0.6454343528811614,0.6454343528811614,0.6448885854182096,0.06016182899475098
GaussianNB,0.6227642276422765,0.6012604416859736,0.6012604416859737,0.5807456166127926,0.04762387275695801
DummyClassifier,0.5349593495934959,0.5,0.5,0.3728848008819072,0.03507518768310547
