Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
BernoulliNB,0.7259475218658892,0.726039752229256,0.726039752229256,0.7260127724559211,0.033918142318725586
SVC,0.7201166180758017,0.7239466339936016,0.7239466339936015,0.7166300817807267,0.5494329929351807
RandomForestClassifier,0.7201166180758017,0.7211387924579675,0.7211387924579674,0.720016693712993,1.5795679092407227
ExtraTreesClassifier,0.7113702623906706,0.7115410795725274,0.7115410795725275,0.7114438842873,0.3146681785583496
NearestCentroid,0.7055393586005831,0.7088863930297461,0.708886393029746,0.7027878845030504,0.03437685966491699
BaggingClassifier,0.7084548104956269,0.7081546525083384,0.7081546525083384,0.7084548104956269,5.023701906204224
LGBMClassifier,0.6967930029154519,0.6976039752229256,0.6976039752229256,0.6967620760491642,1.4280030727386475
GaussianNB,0.6909620991253644,0.6970083724729426,0.6970083724729426,0.6804915492670595,0.03339886665344238
AdaBoostClassifier,0.6938775510204082,0.6959022530801171,0.6959022530801171,0.6929653320294683,4.877758979797363
NuSVC,0.6880466472303207,0.6913756721802464,0.6913756721802464,0.6851317192260038,0.5757451057434082
XGBClassifier,0.685131195335277,0.6857429718875502,0.6857429718875503,0.6851579589695644,1.3011362552642822
DecisionTreeClassifier,0.6676384839650146,0.6686066299094684,0.6686066299094684,0.6675198237841792,0.9066319465637207
KNeighborsClassifier,0.6618075801749271,0.6642672384453067,0.6642672384453067,0.6601640217605941,0.030688047409057617
Perceptron,0.6443148688046647,0.6473180859029337,0.6473180859029337,0.6415793904576949,0.07281017303466797
LabelPropagation,0.6472303206997084,0.6392859573888776,0.6392859573888775,0.6231533902592105,0.05118107795715332
LabelSpreading,0.6472303206997084,0.6392859573888776,0.6392859573888775,0.6231533902592105,0.05759596824645996
ExtraTreeClassifier,0.6384839650145773,0.6388605268531754,0.6388605268531755,0.638557718710936,0.02901601791381836
RidgeClassifierCV,0.6122448979591837,0.6181165339323396,0.6181165339323396,0.5995401644978549,0.20952892303466797
SGDClassifier,0.6034985422740525,0.6045878428970117,0.6045878428970117,0.6032288684267249,0.10720205307006836
LogisticRegression,0.597667638483965,0.6008100197399768,0.6008100197399768,0.5941370791022045,0.05214405059814453
CalibratedClassifierCV,0.5801749271137027,0.5911612551902525,0.5911612551902525,0.5261981010368167,25.262038946151733
LinearSVC,0.5801749271137027,0.5831121094547682,0.5831121094547682,0.5769461657861317,6.689477205276489
RidgeClassifier,0.5597667638483965,0.5642740453338779,0.5642740453338778,0.5513104564430078,0.044113874435424805
LinearDiscriminantAnalysis,0.5393586005830904,0.5422537608059356,0.5422537608059357,0.5358159319042277,0.20264410972595215
DummyClassifier,0.4839650145772595,0.5,0.5,0.3156706971309433,0.026767730712890625
QuadraticDiscriminantAnalysis,0.5043731778425656,0.4967497107072357,0.4967497107072358,0.47460315106108886,0.16519498825073242
PassiveAggressiveClassifier,0.42857142857142855,0.4225546252807842,0.4225546252807841,0.40831367626066795,0.14565610885620117
