timestamp,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
0.1059117317199707,0.0003509152447804,-0.0006377478712238,0.0013207821175456,-0.4872304797172546,0.0778785273432743,9.823365211486816
0.11391258239746094,0.0006708810687996,0.0002202990581281,-0.0010157744400203,-0.472827136516571,0.0802957117557537,9.810596466064451
0.11791253089904785,-0.0015660277567803,-0.000418247655034,0.0001455396413803,-0.4986524581909179,0.072722338140012,9.797197341918944
0.12593770027160645,0.0015235117170959,0.0012878805864602,-0.0010137991048395,-0.4833177626132965,0.0732816159725201,9.776823043823242
0.12991952896118164,0.0004541391972452,0.0009645000100135,4.734843969345081e-05,-0.5005571842193604,0.0904874652624142,9.783034324645996
0.1339125633239746,0.0013006791705265,0.0009694710606709,-0.001098979730159,-0.4972203969955444,0.0933261960744869,9.783498764038086
0.1379237174987793,0.0028008327353745,0.0009714583866298,-0.0015451763756573,-0.5044182538986206,0.0865361839532864,9.809587478637695
0.1419205665588379,0.0013109662104398,0.0023551769554615,-0.0013282531872391,-0.4920000433921814,0.0864946246147167,9.819587707519531
0.145918607711792,2.6591820642352104e-05,2.8242589905857928e-05,-0.0009114774875342,-0.4886275231838226,0.0745386183261883,9.824295043945312
0.15393352508544922,-0.0022020426113158,0.0002187884529121,-0.0003864029422402,-0.5005744099617004,0.0847218185663235,9.792491912841797
0.1579127311706543,-0.0002942018909379,-0.0014764762017875,-0.0003866837359964,-0.4881541728973388,0.0812966972589504,9.800037384033203
0.1619126796722412,0.0006704761181026,0.0002225454081781,-0.001017372123897,-0.4828742146492004,0.0947060436010372,9.798260688781738
0.16591453552246094,0.0006684412946924,0.0007552777533419,-5.9397425502538776e-05,-0.4842819273471832,0.0866506844758999,9.786806106567385
0.17391252517700195,-0.0022230711765587,7.196154911071198e-06,0.0011051991023123,-0.5001840591430664,0.0669293925166142,9.808926582336426
0.17791271209716797,-0.0023160376586019,-0.0003072129911743,-0.0009084651246666,-0.4982299208641052,0.0764990225434315,9.800985336303713
0.1859116554260254,0.0008800160139799,-0.0003186730900779,0.0013213981874287,-0.4972598552703857,0.0860369205474865,9.81052303314209
0.18991565704345703,0.0012015972752124,-0.000956135103479,0.0011067106388509,-0.5058589577674866,0.0774201452732098,9.81567668914795
0.19791460037231445,-0.0017727770609781,0.0009604085935279,-0.0003818459808826,-0.5015190243721008,0.0746708661317837,9.79100227355957
0.20591330528259277,0.0007764713955111,0.0002174071269109,0.001098861452192,-0.4948195219039917,0.0770265236496937,9.789929389953612
0.2139444351196289,-0.0011421630624681,-0.0008516904781572,0.0013127662241458,-0.479529857635498,0.0845721662044537,9.82765769958496
0.21792149543762207,-0.0009241544175893,5.4644769988955295e-06,0.0010052542202174,-0.4877582192420959,0.0941357612609875,9.82278060913086
0.22203731536865234,0.0009849048219621,0.0021248913835734,0.0026083239354193,-0.5006036758422852,0.0740636214613926,9.814698219299316
0.22603535652160645,0.0016231263289228,0.0003148294636048,0.0027067684568464,-0.5044323205947876,0.0692748352885258,9.819891929626465
0.22994232177734375,0.0021598043385893,-0.0008459936943836,0.0001494637690484,-0.4895661175251007,0.0760300755500805,9.80568504333496
0.23391318321228027,-0.000597498146817,-0.0022199526429176,0.000458079855889,-0.4756674170494079,0.0894524306058895,9.777908325195312
0.23798632621765137,-0.0004998550284653,-0.0010523058008402,-0.0012399945408105,-0.4747073650360107,0.1024611145257961,9.776391983032228
0.24193048477172852,0.0026994261424988,-0.000199104018975,-0.001976559869945,-0.4790668785572052,0.0784134864807141,9.804332733154297
0.24592137336730957,0.0003534361021593,0.0021347147412598,-0.0005877781659364,-0.4804465770721435,0.0770375579595577,9.792388916015623
0.2500464916229248,-7.816392462700605e-05,0.0008499404066242,0.0019613462500274,-0.4924880564212799,0.0788143575191509,9.824687957763672
0.2539215087890625,-7.445621304214001e-05,-0.0010580676607787,3.374274820089353e-05,-0.4867429137229919,0.0797305852174771,9.826144218444824
0.25791335105895996,-0.0008224959019571,-0.0024405743461102,-0.0002854182384908,-0.4757189750671386,0.0864851623773586,9.820940971374512
0.2620384693145752,-0.0009144229115918,0.0014838804490864,-0.0005994620732963,-0.4790583550930023,0.0846420079469692,9.809056282043455
0.26592445373535156,-0.0010319290449842,0.001817172858864,4.82569448649881e-05,-0.47950279712677,0.0813439786434185,9.790973663330078
0.2700386047363281,-0.0009277957724407,-0.0013764450559392,-0.0003914907574653,-0.4847634136676788,0.0866595506668102,9.78006649017334
0.2739684581756592,-0.0003887902712449,-0.0003035410773009,-0.0006994935683906,-0.4928819835186004,0.0842964798212063,9.779057502746582
0.27791333198547363,0.0021636853925883,0.0004331568779889,-5.8204866945743615e-05,-0.4718207120895386,0.0818881765007984,9.775774955749512
0.28191232681274414,0.0008867077995091,-9.373354259878412e-05,-0.001239086035639,-0.4780628979206085,0.0914008691906941,9.793389320373535
0.28591251373291016,0.000460781273432,0.000442313903477,-0.0021872771903872,-0.48956099152565,0.0856237933039677,9.79855728149414
0.2899165153503418,0.0001623278949409,-0.000628033070825,-0.0023081069812178,-0.4977155029773712,0.0813568010926258,9.80483055114746
0.2979586124420166,0.0005588590865954,1.686450559646027e-06,0.0011081872507929,-0.4991437494754791,0.0779716968536388,9.798481941223145
0.3019134998321533,0.0013106004334986,0.0007564408006146,-0.0006954758428037,-0.506340742111206,0.0750413164496433,9.810811042785645
0.305919885635376,0.0014160909922793,0.0006481605814769,-0.0006951242685317,-0.4977225661277771,0.0789115950465214,9.801366806030272
0.31005358695983887,0.0005675761494785,0.0002281986526213,-0.0016580123919993,-0.4947786927223205,0.0776024460792553,9.77142333984375
0.3139359951019287,-0.0001802960177883,0.0022504532244056,-0.0018638430628925,-0.4986276030540466,0.0637346133589756,9.772772789001465
0.3179140090942383,0.0005646831123158,0.0003321940894238,-0.0016590536106377,-0.5029643774032593,0.0722381547093403,9.796064376831056
0.3220798969268799,0.0025816082488745,0.0008531499188393,0.0013288985937833,-0.5015267133712769,0.0760563239455235,9.798466682434082
0.32593560218811035,3.108428791165352e-05,0.0008597844280302,-0.000697296578437,-0.5130185484886169,0.073180064558984,9.801780700683594
0.32991695404052734,-0.0003969175741076,1.666136085987148e-06,0.0004649464972317,-0.4972192347049713,0.0712593942880642,9.7993745803833
0.33391499519348145,-0.0008175646653398,-0.0002028450253419,4.402827471494677e-05,-0.4909960031509399,0.0846893489360821,9.788066864013672
0.33792901039123535,-0.0004991953028365,-0.0005305299418978,0.0011023869737982,-0.4776118099689483,0.0889722406864178,9.797603607177734
0.34192419052124023,0.0003496540011838,0.0012809761101379,4.732236266136154e-05,-0.4885730147361755,0.0928020551800739,9.79952907562256
