Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
XGBClassifier,0.8391608391608392,0.7838709677419355,0.7838709677419355,0.8294240034996163,1.4777133464813232
RandomForestClassifier,0.8391608391608392,0.77,0.77,0.8239894077214651,0.9597866535186768
LGBMClassifier,0.8251748251748252,0.7638709677419355,0.7638709677419355,0.8127722924470892,0.408916711807251
ExtraTreesClassifier,0.8111888111888111,0.7577419354838709,0.757741935483871,0.8015741940237111,0.2175297737121582
NuSVC,0.8251748251748252,0.75,0.75,0.8063942376738585,0.11105871200561523
SVC,0.8251748251748252,0.75,0.75,0.8063942376738585,0.09276032447814941
PassiveAggressiveClassifier,0.8041958041958042,0.7431182795698925,0.7431182795698925,0.7913435201813968,0.07690739631652832
AdaBoostClassifier,0.8041958041958042,0.7431182795698925,0.7431182795698925,0.7913435201813968,2.805198907852173
RidgeClassifierCV,0.8041958041958042,0.7431182795698925,0.7431182795698925,0.7913435201813968,0.3311331272125244
LogisticRegression,0.7972027972027972,0.7423655913978495,0.7423655913978495,0.7868759861736156,0.09015512466430664
KNeighborsClassifier,0.7972027972027972,0.737741935483871,0.737741935483871,0.7849259174560379,0.04853248596191406
CalibratedClassifierCV,0.8041958041958042,0.7338709677419355,0.7338709677419355,0.7869374215528063,1.8757688999176025
Perceptron,0.7832167832167832,0.7316129032258065,0.7316129032258065,0.774101194825506,0.03452134132385254
BaggingClassifier,0.7832167832167832,0.7316129032258065,0.7316129032258065,0.774101194825506,2.396813154220581
SGDClassifier,0.7692307692307693,0.7208602150537635,0.7208602150537635,0.7614125451346692,0.23217463493347168
DecisionTreeClassifier,0.7482517482517482,0.7186021505376344,0.7186021505376344,0.7470219749855008,0.38896870613098145
ExtraTreeClassifier,0.7342657342657343,0.6986021505376344,0.6986021505376345,0.7315268065268066,0.024074792861938477
RidgeClassifier,0.6923076923076923,0.6617204301075269,0.661720430107527,0.6923076923076923,0.04099893569946289
LinearSVC,0.7062937062937062,0.6586021505376345,0.6586021505376345,0.6995796673071438,0.5952515602111816
QuadraticDiscriminantAnalysis,0.6853146853146853,0.6424731182795699,0.6424731182795699,0.6811524105544497,0.5655622482299805
GaussianNB,0.6713286713286714,0.6317204301075269,0.6317204301075269,0.6688546276175141,0.02531743049621582
NearestCentroid,0.6503496503496503,0.6155913978494624,0.6155913978494624,0.6503496503496503,0.0999598503112793
BernoulliNB,0.6293706293706294,0.5994623655913979,0.5994623655913979,0.6317301988159859,0.030253171920776367
LinearDiscriminantAnalysis,0.5944055944055944,0.5818279569892473,0.5818279569892474,0.6021478521478522,0.6981766223907471
LabelPropagation,0.3986013986013986,0.5283870967741935,0.5283870967741935,0.29699147006839316,0.048944711685180664
LabelSpreading,0.3986013986013986,0.5283870967741935,0.5283870967741935,0.29699147006839316,0.044806480407714844
DummyClassifier,0.6503496503496503,0.5,0.5,0.5125637074789617,0.02197265625
