Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
RandomForestClassifier,0.7904411764705882,0.7904411764705883,0.7904411764705883,0.7839916405433647,2.2599940299987793
LGBMClassifier,0.7830882352941176,0.7830882352941176,0.7830882352941175,0.7789988294429525,2.791585922241211
XGBClassifier,0.7830882352941176,0.7830882352941176,0.7830882352941175,0.7794362209486112,5.047075033187866
AdaBoostClassifier,0.7794117647058824,0.7794117647058824,0.7794117647058825,0.7716971630015108,7.11938214302063
NuSVC,0.7757352941176471,0.7757352941176471,0.7757352941176471,0.763858645375233,0.4697740077972412
ExtraTreesClassifier,0.7720588235294118,0.7720588235294117,0.7720588235294117,0.7670203359858533,0.5465097427368164
KNeighborsClassifier,0.7683823529411765,0.7683823529411764,0.7683823529411764,0.7644827444027543,0.040486812591552734
ExtraTreeClassifier,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7636709204452892,0.041434288024902344
SVC,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7509157509157509,0.4671509265899658
DecisionTreeClassifier,0.7573529411764706,0.7573529411764706,0.7573529411764706,0.7571428571428571,1.752551794052124
BaggingClassifier,0.7573529411764706,0.7573529411764706,0.7573529411764706,0.7562856367092045,6.754639148712158
PassiveAggressiveClassifier,0.7352941176470589,0.7352941176470589,0.7352941176470587,0.7350649350649351,0.24932599067687988
RidgeClassifierCV,0.7205882352941176,0.7205882352941176,0.7205882352941176,0.7183958151700087,0.4243350028991699
LogisticRegression,0.7205882352941176,0.7205882352941176,0.7205882352941176,0.7198460454274408,0.0984339714050293
CalibratedClassifierCV,0.7095588235294118,0.7095588235294118,0.7095588235294117,0.6989759466539652,6.685862064361572
Perceptron,0.6948529411764706,0.6948529411764706,0.6948529411764707,0.6943530590417394,0.11855888366699219
SGDClassifier,0.6875,0.6875,0.6875,0.6862745098039216,0.2570168972015381
RidgeClassifier,0.6838235294117647,0.6838235294117647,0.6838235294117647,0.6827256944444444,0.27829599380493164
LinearDiscriminantAnalysis,0.6801470588235294,0.6801470588235294,0.6801470588235294,0.6797964899936403,0.21326589584350586
LinearSVC,0.6507352941176471,0.6507352941176471,0.6507352941176471,0.6505038209237843,6.743701219558716
GaussianNB,0.6360294117647058,0.6360294117647058,0.636029411764706,0.6342447333034514,0.04133415222167969
NearestCentroid,0.5992647058823529,0.5992647058823529,0.5992647058823529,0.5986082341632483,0.045619964599609375
BernoulliNB,0.5772058823529411,0.5772058823529411,0.5772058823529411,0.5772001676060716,0.06108498573303223
LabelSpreading,0.5330882352941176,0.5330882352941176,0.5330882352941176,0.41789259053300304,0.06354999542236328
LabelPropagation,0.5330882352941176,0.5330882352941176,0.5330882352941176,0.41789259053300304,0.058679819107055664
QuadraticDiscriminantAnalysis,0.5,0.5,0.5,0.3333333333333333,0.20618915557861328
DummyClassifier,0.5,0.5,0.5,0.3333333333333333,0.03837108612060547
