Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
SGDClassifier,0.7692307692307693,0.7744307400379506,0.7744307400379506,0.7670329670329671,0.20323681831359863
CalibratedClassifierCV,0.7307692307692307,0.7355313092979128,0.7355313092979128,0.7286082132386906,0.8211286067962646
LogisticRegression,0.7230769230769231,0.7267552182163188,0.7267552182163187,0.7218946139249744,0.054674386978149414
PassiveAggressiveClassifier,0.7230769230769231,0.7246204933586338,0.7246204933586338,0.7230769230769231,0.07547187805175781
NuSVC,0.7153846153846154,0.7208254269449715,0.7208254269449716,0.7122126100849505,0.1811048984527588
ExtraTreesClassifier,0.7076923076923077,0.7127609108159393,0.7127609108159394,0.704908424908425,0.2561836242675781
LGBMClassifier,0.7076923076923077,0.7127609108159393,0.7127609108159394,0.704908424908425,0.32860517501831055
RandomForestClassifier,0.7,0.7046963946869069,0.7046963946869071,0.6975920090373982,0.9006445407867432
BernoulliNB,0.7,0.700426944971537,0.700426944971537,0.7001598484399977,0.04070782661437988
BaggingClassifier,0.7,0.6975806451612903,0.6975806451612904,0.6990166279277669,2.082942485809326
LinearDiscriminantAnalysis,0.6923076923076923,0.6959203036053131,0.6959203036053131,0.6909940154721939,0.6068363189697266
LinearSVC,0.6923076923076923,0.6937855787476281,0.6937855787476281,0.6923076923076923,0.3503596782684326
NearestCentroid,0.6923076923076923,0.6923624288425048,0.6923624288425048,0.6924534834982595,0.1013956069946289
SVC,0.6846153846153846,0.6921252371916509,0.6921252371916509,0.6771916663193528,0.10968518257141113
KNeighborsClassifier,0.676923076923077,0.6805028462998102,0.6805028462998103,0.6755437162458034,0.053597211837768555
Perceptron,0.676923076923077,0.6797912713472486,0.6797912713472486,0.6761576731725985,0.04190826416015625
XGBClassifier,0.6692307692307692,0.6738614800759013,0.6738614800759013,0.6665758048361057,1.77001953125
RidgeClassifierCV,0.6615384615384615,0.661527514231499,0.661527514231499,0.6616988318480856,0.26795053482055664
AdaBoostClassifier,0.6615384615384615,0.661527514231499,0.661527514231499,0.6616988318480856,2.910414457321167
GaussianNB,0.6538461538461539,0.6563092979127134,0.6563092979127135,0.6532928323230852,0.029994487762451172
DecisionTreeClassifier,0.6307692307692307,0.62926944971537,0.62926944971537,0.6304183343385054,0.31982898712158203
RidgeClassifier,0.6153846153846154,0.6174098671726755,0.6174098671726754,0.6150203962703963,0.04349803924560547
ExtraTreeClassifier,0.5769230769230769,0.5785104364326376,0.5785104364326377,0.5767478275910728,0.027302265167236328
QuadraticDiscriminantAnalysis,0.5538461538461539,0.5528937381404174,0.5528937381404174,0.5538461538461539,0.38277459144592285
DummyClassifier,0.47692307692307695,0.5,0.5,0.30801282051282053,0.025170326232910156
LabelPropagation,0.5230769230769231,0.5,0.5,0.35928515928515925,0.04975485801696777
LabelSpreading,0.5230769230769231,0.5,0.5,0.35928515928515925,0.11261677742004395
